county_code,taxrate,tax_st_diff_top20
46123,0.0285369,0
46125,0.0244714,0
46127,0.0302102,0
46129,0.0246855,0
46135,0.023047,0
46137,0.020065,0
47001,0.0170949,0
47003,0.0160913,0
47005,0.0131773,0
47007,0.0145186,0
47009,0.0192167,0
47011,0.0179084,0
47013,0.0188613,0
47015,0.011508,0
47017,0.0130154,0
47019,0.0139036,0
47021,0.0133054,0
47023,0.0176015,0
47025,0.0150918,0
47027,0.0126254,0
47029,0.0183843,0
47031,0.0205597,0
47033,0.0127499,0
47035,0.0211972,0
47037,0.0269023,0
47039,0.0114638,0
47041,0.0110569,0
47043,0.0193506,0
47045,0.0177657,0
47047,0.013337,0
47049,0.0264494,0
47051,0.0111927,0
47053,0.0182754,0
47055,0.0139806,0
47057,0.0106584,0
47059,0.0185599,0
47061,0.0141322,0
47063,0.0215316,0
47065,0.018698,0
47067,0.0094724,0
47069,0.0128636,0
47071,0.0141975,0
47073,0.0152875,0
47075,0.0196676,0
47077,0.0127625,0
47079,0.0172848,0
47081,0.0156999,0
47083,0.0162199,0
47085,0.0186537,0
47087,0.0136253,0
47089,0.0146992,0
47091,0.0178513,0
47093,0.0201431,0
47095,0.0169281,0
47097,0.0126411,0
47099,0.0160111,0
47101,0.0141568,0
47103,0.0130062,0
47105,0.0149977,0
47107,0.0163559,0
47109,0.0139924,0
47111,0.0154673,0
47113,0.0248937,0
47115,0.0144923,0
47117,0.0187585,0
47119,0.0200422,0
47121,0.0121713,0
47123,0.0147162,0
47125,0.0219605,0
47127,0.012678,0
47129,0.0191017,0
47131,0.0188148,0
47133,0.0148624,0
47135,0.0153871,0
47137,0.0118994,0
47139,0.0164819,0
47141,0.0179426,0
47143,0.0145396,0
47145,0.0158634,0
47147,0.0186164,0
47149,0.022215,0
47151,0.0166083,0
47153,0.0147478,0
47155,0.0363684,0
47157,0.0224114,0
47159,0.0130733,0
47161,0.0091727,0
47163,0.0267356,0
47165,0.0166037,0
47167,0.0163695,0
47169,0.0167519,0
47171,0.0130449,0
47173,0.0093033,0
47175,0.0172997,0
47177,0.0157252,0
47179,0.0212644,0
47181,0.0144044,0
47183,0.0147309,0
47185,0.0139291,0
47187,0.0186032,0
47189,0.0134205,0
48001,0.0251009,0
48003,0.06939,0
48005,0.0192937,0
48007,0.0256443,0
48009,0.0235057,0
48011,0.0164913,0
48013,0.0235628,0
48015,0.0236962,0
48017,0.0358471,0
48019,0.0210442,0
48021,0.0186028,0
48023,0.0208466,0
48025,0.0242801,0
48027,0.0203369,0
48029,0.0268432,0
48031,0.0408339,0
48033,0.0909311,0
48035,0.024623,0
48037,0.0203972,0
48039,0.0319358,0
48041,0.027591,0
48043,0.028161,0
48045,0.0294475,0
48047,0.0551219,0
48049,0.02591,0
48051,0.0313737,0
48053,0.0456259,0
48055,0.0235049,0
48057,0.0508969,0
48059,0.0142947,0
48061,0.0247396,0
48063,0.0237195,0
48065,0.0439016,0
48067,0.0197661,0
48069,0.028168,0
48071,0.0560438,0
48073,0.0179739,0
48075,0.0162286,0
48077,0.0174757,0
48079,0.077766,0
48081,0.0314969,0
48083,0.016022,0
48085,0.0263984,0
48087,0.0297049,0
48089,0.0216046,0
48091,0.0287839,0
48093,0.0161911,0
48095,0.033492,0
48097,0.0250463,0
48099,0.0139814,0
48101,0.0391572,0
48103,0.0734614,0
48105,0.079765,0
48107,0.0337444,0
48109,0.0594488,0
48111,0.0392099,0
48113,0.036048,0
48115,0.0353895,0
48117,0.0210926,0
48119,0.0137256,0
48121,0.0206868,0
48123,0.020794,0
48125,0.034749,0
48127,0.0461592,0
48129,0.0275872,0
48131,0.0615303,0
48133,0.0204118,0
48135,0.0353966,0
48137,0.061087,0
48139,0.0221451,0
48141,0.0265119,0
48143,0.029095,0
48145,0.0205024,0
48147,0.0198757,0
48149,0.0317607,0
48151,0.0491681,0
48153,0.0166293,0
48155,0.0256242,0
48157,0.025933,0
48159,0.0209009,0
48161,0.0311978,0
48163,0.0450606,0
48165,0.0686129,0
48167,0.041303,0
48169,0.0632694,0
48171,0.0192993,0
48173,0.0661588,0
48175,0.036945,0
48177,0.0253043,0
48179,0.0268392,0
48181,0.0214913,0
48183,0.0355626,0
48185,0.0259716,0
48187,0.0173127,0
48189,0.0190615,0
48191,0.0220246,0
48193,0.035385,0
48195,0.0505432,0
48197,0.0250333,0
48199,0.0168229,0
48201,0.0331813,0
48203,0.0264156,0
48205,0.0189266,0
48207,0.0241435,0
48209,0.0364703,0
48211,0.0594731,0
48213,0.020829,0
48215,0.0262264,0
48217,0.0291497,0
48219,0.0567755,0
48221,0.0264362,0
48223,0.0211416,0
48225,0.0164014,0
48227,0.0345614,0
48229,0.0422895,0
48231,0.0204295,0
48233,0.0276492,0
48235,0.0602731,0
48237,0.0320754,0
48239,0.0355833,0
48241,0.0202995,0
48243,0.0543725,0
48245,0.0344424,0
48247,0.0618927,0
48249,0.0314447,0
48251,0.0262066,0
48253,0.0236962,0
48255,0.0246546,0
48257,0.0199337,0
48259,0.0263983,0
48261,0.1081419,0
48263,0.147633,0
48265,0.0196696,0
48267,0.0226623,0
48269,0.1981752,0
48271,0.0486818,0
48273,0.031818,0
48275,0.0325119,0
48277,0.0224353,0
48279,0.0508252,0
48281,0.0149416,0
48283,0.0315045,0
48285,0.01512,0
48287,0.0343814,0
48289,0.0364068,0
48291,0.0308263,0
48293,0.0367169,0
48295,0.065602,0
48297,0.043464,0
48299,0.0159732,0
48301,0.2099066,0
48303,0.0284527,0
48305,0.0270787,0
48307,0.0194277,0
48309,0.022532,0
48311,0.1092903,0
48313,0.0302762,0
48315,0.0203516,0
48317,0.0482826,0
48319,0.0331973,0
48321,0.048556,0
48323,0.023874,0
48325,0.0172879,0
48327,0.0228865,0
48329,0.0251744,0
48331,0.031716,0
48333,0.013955,0
48335,0.0672708,0
48337,0.0169015,0
48339,0.0263807,0
48341,0.0433586,0
48343,0.0332817,0
48345,0.0266953,0
48347,0.0216783,0
48349,0.0238145,0
48351,0.025539,0
48353,0.0249239,0
48355,0.0327087,0
48357,0.0379386,0
48359,0.0344631,0
48361,0.0378008,0
48363,0.0240485,0
48365,0.0346787,0
48367,0.016056,0
48369,0.0231119,0
48371,0.0831434,0
48373,0.0238522,0
48375,0.0448972,0
48377,0.042871,0
48379,0.0259808,0
48381,0.0058897,0
48383,0.0508749,0
48385,0.040892,0
48387,0.0173662,0
48389,0.0393307,0
48391,0.0437072,0
48393,0.0564961,0
48395,0.0456308,0
48397,0.0444377,0
48399,0.0221457,0
48401,0.0379169,0
48403,0.0135167,0
48405,0.0156529,0
48407,0.0300061,0
48409,0.0270648,0
48411,0.0223553,0
48413,0.0383132,0
48415,0.0343373,0
48417,0.0228633,0
48419,0.016062,0
48421,0.0528205,0
48423,0.0218645,0
48425,0.0983696,0
48427,0.0466965,0
48429,0.0341663,0
48431,0.0770672,0
48433,0.0743737,0
48435,0.0603639,0
48437,0.0208422,0
48439,0.0277963,0
48441,0.0219893,0
48443,0.078715,0
48445,0.0382526,0
48447,0.0447561,0
48449,0.0221053,0
48451,0.0213487,0
48453,0.0336024,0
48455,0.0205961,0
48457,0.0217536,0
48459,0.0177925,0
48461,0.1217832,0
48463,0.02062,0
48465,0.0317519,0
48467,0.0186342,0
48469,0.0251248,0
48471,0.0250914,0
48473,0.0339538,0
48475,0.0588353,0
48477,0.0192167,0
48479,0.0356195,0
48481,0.0343911,0
48483,0.0485743,0
48485,0.0219622,0
48487,0.0359296,0
48489,0.0253109,0
48491,0.026105,0
48493,0.0146002,0
48495,0.0575769,0
48497,0.0223149,0
48499,0.0256211,0
48501,0.1057321,0
48503,0.0340031,0
48505,0.0837602,0
48507,0.0464053,0
49001,0.0227164,0
49003,0.0149435,0
49005,0.0156633,0
49007,0.0202954,0
49009,0.0619008,0
49011,0.0146453,0
49013,0.0424738,0
49015,0.0799503,0
49017,0.0266373,0
49019,0.0293907,0
49021,0.0277899,0
49023,0.024341,0
49025,0.0295692,0
49027,0.0695086,0
49029,0.0159402,0
49031,0.017713,0
49033,0.0437226,0
49035,0.0223949,0
49037,0.0473016,0
49039,0.0171725,0
49041,0.0204767,0
49043,0.0579179,0
49045,0.0184518,0
49047,0.0356174,0
49049,0.0179937,0
49051,0.0211984,0
49053,0.0214166,0
49055,0.018982,0
49057,0.0179091,0
50001,0.0346451,5.9
50003,0.028783,5.9
50005,0.0261386,5.9
50007,0.0305062,5.9
50009,0.0379482,5.9
50011,0.0200766,5.9
50013,0.0425877,5.9
50015,0.0370403,5.9
50017,0.0288531,5.9
50019,0.0257565,5.9
50021,0.0306759,5.9
50023,0.0286354,5.9
50025,0.0423779,5.9
50027,0.0328359,5.9
51001,0.0207618,0
51003,0.02195,0
51005,0.0202101,0
51007,0.015724,0
51009,0.0137674,0
51011,0.0133784,0
51013,0.0299485,0
51015,0.0138802,0
51017,0.0611593,0
51019,0.0108365,0
51021,0.0114378,0
51023,0.0153359,0
51025,0.016293,0
51027,0.0284675,0
51029,0.0131113,0
51031,0.0126785,0
51033,0.0177313,0
51035,0.0094677,0
51036,0.0213175,0
51037,0.0145906,0
51041,0.0227704,0
51043,0.0153809,0
51045,0.0104785,0
51047,0.022045,0
51049,0.0104608,0
51051,0.029868,0
51053,0.0140029,0
51057,0.0205485,0
51059,0.0281334,0
51061,0.0221287,0
51063,0.013954,0
51065,0.0142863,0
51067,0.0143194,0
51069,0.0189241,0
51071,0.0163401,0
51073,0.0182335,0
51075,0.0159457,0
51077,0.0126707,0
51079,0.0172773,0
51081,0.0184456,0
51083,0.0122164,0
51085,0.0191873,0
51087,0.0212668,0
51089,0.0148939,0
51091,0.0184899,0
51093,0.0252155,0
51095,0.0244026,0
51097,0.0163345,0
51099,0.0167042,0
51101,0.0231511,0
51103,0.0130562,0
51105,0.0139929,0
51107,0.0462219,0
51109,0.0251913,0
51111,0.0160232,0
51113,0.0145246,0
51115,0.015002,0
51117,0.013793,0
51119,0.0143155,0
51121,0.0202516,0
51125,0.0187525,0
51127,0.019126,0
51131,0.0174594,0
51133,0.0144946,0
51135,0.0138177,0
51137,0.0167035,0
51139,0.0105353,0
51141,0.011728,0
51143,0.0086132,0
51145,0.01434,0
51147,0.0224352,0
51149,0.0148137,0
51153,0.0298248,0
51155,0.0181185,0
51157,0.0151105,0
51159,0.0174554,0
51161,0.0205785,0
51163,0.0183463,0
51165,0.0165238,0
51167,0.0166814,0
51169,0.0127515,0
51171,0.0179517,0
51173,0.0146543,0
51175,0.0188111,0
51177,0.0208239,0
51179,0.0221205,0
51181,0.0511771,0
51183,0.0193229,0
51185,0.0161588,0
51187,0.0146305,0
51191,0.0158441,0
51193,0.0175012,0
51195,0.027574,0
51197,0.0213868,0
51199,0.0188931,0
51510,0.0344015,0
51515,0.0214236,0
51520,0.0266432,0
51530,0.020812,0
51540,0.0358249,0
51550,0.0309385,0
51560,0.0178248,0
51570,0.0258486,0
51580,0.0319884,0
51590,0.0167389,0
51595,0.0316846,0
51600,0.0398384,0
51610,0.0341023,0
51620,0.0256011,0
51630,0.0416057,0
51640,0.0280322,0
51650,0.0248263,0
51660,0.0333014,0
51670,0.029678,0
51678,0.0321048,0
51680,0.0289585,0
51683,0.0326248,0
51685,0.0345664,0
51690,0.0183649,0
51700,0.0271559,0
51710,0.0348129,0
51720,0.0339093,0
51730,0.0288179,0
51735,0.0164991,0
51740,0.0254576,0
51750,0.0199926,0
51760,0.0379028,0
51770,0.0303688,0
51775,0.0298602,0
51790,0.0212382,0
51800,0.0228376,0
51810,0.0275976,0
51820,0.0252753,0
51830,0.0637385,0
51840,0.0304453,0
53001,0.0186022,0
53003,0.0088923,0
53005,0.0139637,0
53007,0.0203706,0
53009,0.0148552,0
53011,0.0144846,0
53013,0.0163269,0
53015,0.019673,0
53017,0.0131195,0
53019,0.0139884,0
53021,0.0189044,0
53023,0.0180553,0
53025,0.0179208,0
53027,0.0178908,0
53029,0.0103741,0
53031,0.0166745,0
53033,0.0246461,0
53035,0.0139266,0
53037,0.0205171,0
53039,0.0148821,0
53041,0.0170622,0
53043,0.0212442,0
53045,0.0159381,0
53047,0.0145876,0
53049,0.0186072,0
53051,0.0203906,0
53053,0.0189647,0
53055,0.0182968,0
53057,0.0173397,0
53059,0.0079484,0
53061,0.0169011,0
53063,0.0166455,0
53065,0.0119003,0
53067,0.0186863,0
53069,0.0162269,0
53071,0.01562,0
53073,0.0212903,0
53075,0.0177165,0
53077,0.0141001,0
54001,0.0076712,2.5
54003,0.0109145,2.5
54005,0.0174738,2.5
54007,0.0096505,2.5
54009,0.0141045,2.5
54011,0.0175415,2.5
54013,0.011481,2.5
54015,0.0106889,2.5
54017,0.0146621,2.5
54019,0.0141505,2.5
54021,0.0185673,2.5
54023,0.0155082,2.5
54025,0.0083093,2.5
54027,0.0091216,2.5
54029,0.0163247,2.5
54031,0.009676,2.5
54033,0.0145221,2.5
54035,0.0144972,2.5
54037,0.0113477,2.5
54039,0.0173947,2.5
54041,0.0149066,2.5
54043,0.0095613,2.5
54045,0.0121618,2.5
54047,0.0119122,2.5
54049,0.0152697,2.5
54051,0.0174491,2.5
54053,0.0154883,2.5
54055,0.012916,2.5
54057,0.0110353,2.5
54059,0.0177918,2.5
54061,0.0159825,2.5
54063,0.0039861,2.5
54065,0.0094926,2.5
54067,0.0124846,2.5
54069,0.0138653,2.5
54071,0.006683,2.5
54073,0.0356891,2.5
54075,0.0115185,2.5
54077,0.0149222,2.5
54079,0.0128595,2.5
54081,0.0126367,2.5
54083,0.0079799,2.5
54085,0.0110636,2.5
54087,0.0107014,2.5
54089,0.0078115,2.5
54091,0.0127368,2.5
54093,0.0135009,2.5
54095,0.0167173,2.5
54097,0.0130308,2.5
54099,0.0116943,2.5
54101,0.0106735,2.5
54103,0.0147169,2.5
54105,0.0099484,2.5
54107,0.0128068,2.5
54109,0.0124066,2.5
55001,0.0299324,0.25
55003,0.024887,0.25
55005,0.0240187,0.25
55007,0.0341765,0.25
55009,0.0240431,0.25
55011,0.0221528,0.25
55013,0.0303924,0.25
55015,0.0145113,0.25
55017,0.0198776,0.25
55019,0.0211658,0.25
55021,0.0282567,0.25
55023,0.0221977,0.25
55025,0.0303036,0.25
55027,0.018034,0.25
55029,0.0356716,0.25
55031,0.0209073,0.25
55033,0.0237314,0.25
55035,0.0264248,0.25
55037,0.0326441,0.25
55039,0.0238714,0.25
55041,0.037563,0.25
55043,0.020833,0.25
55045,0.0229086,0.25
55047,0.0271893,0.25
55049,0.0279583,0.25
55051,0.0334829,0.25
55053,0.0227816,0.25
55055,0.0231451,0.25
55057,0.0241786,0.25
55059,0.0279223,0.25
55061,0.0211516,0.25
55063,0.0292107,0.25
55065,0.0295405,0.25
55067,0.0253117,0.25
55069,0.0227258,0.25
55071,0.0178306,0.25
55073,0.0217391,0.25
55075,0.0263824,0.25
55077,0.0288314,0.25
55078,0.0217605,0.25
55079,0.0284358,0.25
55081,0.0207229,0.25
55083,0.0209544,0.25
55085,0.0397517,0.25
55087,0.0237294,0.25
55089,0.0232119,0.25
55091,0.0272152,0.25
55093,0.0266489,0.25
55095,0.0242393,0.25
55097,0.0246464,0.25
55099,0.0223852,0.25
55101,0.0215111,0.25
55103,0.0199288,0.25
55105,0.0214685,0.25
55107,0.0215184,0.25
55109,0.0209657,0.25
55111,0.0263821,0.25
55113,0.036338,0.25
55115,0.0195026,0.25
55117,0.0256835,0.25
55119,0.0172256,0.25
55121,0.0256302,0.25
55123,0.0222533,0.25
55125,0.0358332,0.25
55127,0.0319591,0.25
55129,0.0404244,0.25
55131,0.0240925,0.25
55133,0.026761,0.25
55135,0.0250299,0.25
55137,0.0268134,0.25
55139,0.0229762,0.25
55141,0.0258806,0.25
56001,0.0131546,0
56003,0.028538,0
56005,0.0708937,0
56007,0.046421,0
56009,0.0378937,0
56011,0.0505803,0
56013,0.0212472,0
56015,0.0157416,0
56017,0.0396714,0
56019,0.0278633,0
56021,0.0139052,0
56023,0.0470039,0
56025,0.0177249,0
56027,0.0358005,0
56029,0.0317893,0
56031,0.0262914,0
56033,0.0147438,0
56035,0.0823823,0
56037,0.0510113,0
56039,0.0434957,0
56041,0.0561471,0
56043,0.0206406,0
56045,0.02531,0
